"N-gram","新唐书","新唐书翻译","Total"
"一月二十二日","0","2","2"
"二年正月十一","0","2","2"
"玄宗祭祀太庙","0","2","2"
"刘幽求任尚书","0","2","2"
"执掌军国大事","0","2","2"
"张说任中书令","0","2","2"
"随行侍从官布","0","2","2"
"行侍从官布帛","0","2","2"
"给玄宗进献尊","0","2","2"
"玄宗进献尊号","0","2","2"
"宗进献尊号为","0","2","2"
"元二年正月二","0","2","2"
"停止演奏音乐","0","2","2"
"吐蕃侵犯边境","0","2","2"
"赐给九十岁以","0","2","2"
"给九十岁以上","0","2","2"
"玄宗因旱灾讯","0","2","2"
"元四年正月初","0","2","2"
"十月二十八日","0","2","2"
"源乾曜任黄门","0","2","2"
"乾曜任黄门侍","0","2","2"
"曜任黄门侍郎","0","2","2"
"闰十二月二十","0","2","2"
"元五年正月初","0","2","2"
"三月二十六日","0","2","2"
"六年正月初六","0","2","2"
"张嘉贞任中书","0","2","2"
"杖刑以下的犯","0","2","2"
"刑以下的犯人","0","2","2"
"契丹侵犯边境","0","2","2"
"劳役以下刑罚","0","2","2"
"元十年正月十","0","2","2"
"行侍从官员布","0","2","2"
"侍从官员布帛","0","2","2"
"任持节朔方军","0","2","2"
"赐给贤德的老","0","2","2"
"给贤德的老人","0","2","2"
"十岁以上的贤","0","2","2"
"的贤德老人上","0","2","2"
"贤德老人上等","0","2","2"
"十岁以上老妇","0","2","2"
"上老人授予上","0","2","2"
"老人授予上等","0","2","2"
"人授予上等州","0","2","2"
"授予郡君荣衔","0","2","2"
"上等州刺史荣","0","2","2"
"玄宗自汾阴返","0","2","2"
"宗自汾阴返京","0","2","2"
"主一个儿子官","0","2","2"
"玄宗去凤泉汤","0","2","2"
"自凤泉汤返京","0","2","2"
"元十三年正月","0","2","2"
"对死刑罪犯减","0","2","2"
"死刑罪犯减刑","0","2","2"
"判处流放以下","0","2","2"
"元十五年正月","0","2","2"
"十五年正月二","0","2","2"
"王君耯在青海","0","2","2"
"吐蕃军进犯瓜","0","2","2"
"蕃军进犯瓜州","0","2","2"
"宗自东都返京","0","2","2"
"长安城南打猎","0","2","2"
"元十六年正月","0","2","2"
"六年正月初五","0","2","2"
"张守王圭打败","0","2","2"
"元十七年二月","0","2","2"
"十七年二月初","0","2","2"
"赐给贤德老人","0","2","2"
"贤德老人布帛","0","2","2"
"十八年正月初","0","2","2"
"八年正月初六","0","2","2"
"五月二十六日","0","2","2"
"在兴庆宫举行","0","2","2"
"不种自生的稆","0","2","2"
"俘虏献给朝廷","0","2","2"
"免除该州三年","0","2","2"
"除该州三年徭","0","2","2"
"该州三年徭役","0","2","2"
"授予高祖武德","0","2","2"
"元二十一年正","0","2","2"
"流放以下刑罚","0","2","2"
"放以下刑罚的","0","2","2"
"以下刑罚的罪","0","2","2"
"下刑罚的罪犯","0","2","2"
"刑罚的罪犯免","0","2","2"
"罚的罪犯免刑","0","2","2"
"张九龄任中书","0","2","2"
"十三年正月十","0","2","2"
"上等州司马荣","0","2","2"
"等州司马荣衔","0","2","2"
"十四年正月二","0","2","2"
"四月二十八日","0","2","2"
"十一月二十六","0","2","2"
"一月二十六日","0","2","2"
"开元二十五年","0","2","2"
"下等州刺史荣","0","2","2"
"十岁以上者授","0","2","2"
"开元二十八年","0","2","2"
"派使臣赴各地","0","2","2"
"使臣赴各地考","0","2","2"
"臣赴各地考察","0","2","2"
"赴各地考察并","0","2","2"
"各地考察并降","0","2","2"
"玄宗自温泉宫","0","2","2"
"宗自温泉宫返","0","2","2"
"贤德老人粮食","0","2","2"
"品以上官员加","0","2","2"
"玄元皇帝降临","0","2","2"
"贤德老人荣衔","0","2","2"
"节度使王亻垂","0","2","2"
"给玄元皇帝加","0","2","2"
"的玄元宫改名","0","2","2"
"玄元宫改名为","0","2","2"
"元宫改名为太","0","2","2"
"流放刑罚以下","0","2","2"
"放刑罚以下的","0","2","2"
"刑罚以下的罪","0","2","2"
"罚以下的罪犯","0","2","2"
"祭祀九宫贵神","0","2","2"
"氏的女儿作为","0","2","2"
"与吐蕃军在石","0","2","2"
"吐蕃军在石堡","0","2","2"
"蕃军在石堡城","0","2","2"
"军在石堡城交","0","2","2"
"在石堡城交战","0","2","2"
"十二月十五日","0","2","2"
"分别授予上等","0","2","2"
"别授予上等郡","0","2","2"
"号为开元天地","0","2","2"
"为开元天地大","0","2","2"
"天宝十载正月","0","2","2"
"玄宗在太清宫","0","2","2"
"太清宫举行由","0","2","2"
"清宫举行由人","0","2","2"
"宫举行由人代","0","2","2"
"举行由人代表","0","2","2"
"行由人代表受","0","2","2"
"由人代表受祭","0","2","2"
"人代表受祭者","0","2","2"
"在西洱河与云","0","2","2"
"西洱河与云南","0","2","2"
"洱河与云南蛮","0","2","2"
"加赐爵位一级","0","2","2"
"与安禄山交战","0","2","2"
"任河南节度使","0","2","2"
"任河东节度副","0","2","2"
"安庆绪进攻潼","0","2","2"
"庆绪进攻潼关","0","2","2"
"李光弼与史思","0","2","2"
"光弼与史思明","0","2","2"
"弼与史思明在","0","2","2"
"攻破京城长安","0","2","2"
"李亨在灵武登","0","2","2"
"至德二载正月","0","2","2"
"收复京城长安","0","2","2"
"玄宗自蜀郡返","0","2","2"
"肃宗给玄宗进","0","2","2"
"宗给玄宗进献","0","2","2"
"玄宗躲避叛贼","0","2","2"
"拦路请求留下","0","2","2"
"路请求留下太","0","2","2"
"请求留下太子","0","2","2"
"吐蕃军攻破州","0","2","2"
"尹子奇进犯睢","0","2","2"
"子奇进犯睢阳","0","2","2"
"节度使郭英耣","0","2","2"
"仪与安庆绪部","0","2","2"
"与安庆绪部将","0","2","2"
"安庆绪部将安","0","2","2"
"太白星白昼行","0","2","2"
"白星白昼行经","0","2","2"
"星白昼行经天","0","2","2"
"白昼行经天空","0","2","2"
"对军队大检阅","0","2","2"
"广平郡王李任","0","2","2"
"广平郡王李与","0","2","2"
"平郡王李与安","0","2","2"
"郡王李与安庆","0","2","2"
"王李与安庆绪","0","2","2"
"李与安庆绪在","0","2","2"
"安庆绪逃往河","0","2","2"
"庆绪逃往河北","0","2","2"
"王思礼与安庆","0","2","2"
"思礼与安庆绪","0","2","2"
"礼与安庆绪在","0","2","2"
"从官员三品以","0","2","2"
"官员三品以上","0","2","2"
"员三品以上者","0","2","2"
"应缴绢帛的三","0","2","2"
"缴绢帛的三分","0","2","2"
"绢帛的三分之","0","2","2"
"苗晋卿任侍中","0","2","2"
"出宫女三千人","0","2","2"
"品以上者其子","0","2","2"
"以上者其子之","0","2","2"
"上者其子之一","0","2","2"
"吏部中选出身","0","2","2"
"诏谕九品以上","0","2","2"
"元二年正月初","0","2","2"
"中书门下省讯","0","2","2"
"书门下省讯察","0","2","2"
"卫伯玉将其打","0","2","2"
"伯玉将其打败","0","2","2"
"任山南东道节","0","2","2"
"与史朝义作战","0","2","2"
"月序以北斗星","0","2","2"
"序以北斗星斗","0","2","2"
"以北斗星斗柄","0","2","2"
"北斗星斗柄所","0","2","2"
"斗星斗柄所指","0","2","2"
"与史朝义部将","0","2","2"
"史朝义部将薛","0","2","2"
"品以上家世清","0","2","2"
"以上家世清白","0","2","2"
"奴剌军进犯梁","0","2","2"
"剌军进犯梁州","0","2","2"
"楚州进献定国","0","2","2"
"州进献定国宝","0","2","2"
"进献定国宝玉","0","2","2"
"国宝玉十三件","0","2","2"
"为天下兵马元","0","2","2"
"宗追尊生母为","0","2","2"
"追尊生母为皇","0","2","2"
"尊生母为皇太","0","2","2"
"生母为皇太后","0","2","2"
"史朝义在宋州","0","2","2"
"授予刺史的一","0","2","2"
"予刺史的一个","0","2","2"
"刺史的一个儿","0","2","2"
"史的一个儿子","0","2","2"
"史朝义部将张","0","2","2"
"了本州刺史刘","0","2","2"
"元年正月初九","0","2","2"
"项羌军进犯同","0","2","2"
"羌军进犯同州","0","2","2"
"了本州节度使","0","2","2"
"其余官员加官","0","2","2"
"余官员加官阶","0","2","2"
"四月二十七日","0","2","2"
"城打败吐蕃军","0","2","2"
"京城解除戒严","0","2","2"
"年二月十八日","0","2","2"
"再次打败吐蕃","0","2","2"
"次打败吐蕃军","0","2","2"
"被免除副元帅","0","2","2"
"常谦光将其打","0","2","2"
"谦光将其打败","0","2","2"
"年二月十五日","0","2","2"
"空中降土如雨","0","2","2"
"令五品以上的","0","2","2"
"河阳军队骚乱","0","2","2"
"七月二十八日","0","2","2"
"崔宁打败吐蕃","0","2","2"
"闰八月十二日","0","2","2"
"贬为括州刺史","0","2","2"
"像在凌烟阁上","0","2","2"
"宗在太极殿登","0","2","2"
"取消进献祥瑞","0","2","2"
"消进献祥瑞之","0","2","2"
"进献祥瑞之物","0","2","2"
"太清宫举行朝","0","2","2"
"清宫举行朝献","0","2","2"
"宫举行朝献祭","0","2","2"
"举行朝献祭礼","0","2","2"
"派黜陟使赴全","0","2","2"
"黜陟使赴全国","0","2","2"
"陟使赴全国各","0","2","2"
"使赴全国各地","0","2","2"
"赴全国各地考","0","2","2"
"全国各地考查","0","2","2"
"国各地考查官","0","2","2"
"各地考查官吏","0","2","2"
"中二年正月初","0","2","2"
"龙军节度使朱","0","2","2"
"军节度使朱滔","0","2","2"
"中四年正月初","0","2","2"
"州与李希烈作","0","2","2"
"与朱氵此作战","0","2","2"
"杀其节度使田","0","2","2"
"李希烈部将李","0","2","2"
"二年正月初五","0","2","2"
"免除淮西徭役","0","2","2"
"除淮西徭役二","0","2","2"
"淮西徭役二年","0","2","2"
"州一带的长江","0","2","2"
"一带的长江泛","0","2","2"
"带的长江泛滥","0","2","2"
"吐蕃军进犯盐","0","2","2"
"吐蕃军进犯青","0","2","2"
"军进犯长武城","0","2","2"
"逐其观察使吴","0","2","2"
"宁州军队骚乱","0","2","2"
"德宗在太清宫","0","2","2"
"德宗在长安城","0","2","2"
"无雨直至本月","0","2","2"
"贬为太子宾客","0","2","2"
"东道节度使于","0","2","2"
"道节度使于由","0","2","2"
"节度使于由页","0","2","2"
"与吴少诚交战","0","2","2"
"嘉王李运去世","0","2","2"
"驱逐其经略使","0","2","2"
"贞元二十一年","0","2","2"
"终年六十四岁","0","2","2"
"元和元年正月","0","2","2"
"宗在咸宁殿逝","0","2","2"
"在咸宁殿逝世","0","2","2"
"宣宗大中三年","0","2","2"
"开始处理国政","0","2","2"
"加任同中书门","0","2","2"
"龄老人赐给米","0","2","2"
"祭者享用祭礼","0","2","2"
"享用祭礼的朝","0","2","2"
"用祭礼的朝献","0","2","2"
"祭礼的朝献祭","0","2","2"
"礼的朝献祭祀","0","2","2"
"授予文宣王孔","0","2","2"
"予文宣王孔子","0","2","2"
"代王朝的后代","0","2","2"
"武元衡任门下","0","2","2"
"元衡任门下侍","0","2","2"
"衡任门下侍郎","0","2","2"
"李吉甫任中书","0","2","2"
"吉甫任中书侍","0","2","2"
"甫任中书侍郎","0","2","2"
"文武官员官位","0","2","2"
"武官员官位在","0","2","2"
"官员官位在其","0","2","2"
"员官位在其父","0","2","2"
"和五年正月二","0","2","2"
"二州归于朝廷","0","2","2"
"皇太子李宁去","0","2","2"
"太子李宁去世","0","2","2"
"其父以下者勋","0","2","2"
"父以下者勋衔","0","2","2"
"以下者勋衔两","0","2","2"
"使乌重胤讨伐","0","2","2"
"十年正月十三","0","2","2"
"度使李光颜在","0","2","2"
"再次打败吴元","0","2","2"
"次打败吴元济","0","2","2"
"与李师道作战","0","2","2"
"丹王李逾去世","0","2","2"
"城与吴元济作","0","2","2"
"李逢吉被免职","0","2","2"
"赐给其家属谷","0","2","2"
"赴京城朝见君","0","2","2"
"京城朝见君主","0","2","2"
"四州徭役一年","0","2","2"
"四州归于朝廷","0","2","2"
"元和十五年正","0","2","2"
"和十五年正月","0","2","2"
"终年四十三岁","0","2","2"
"皇太子李恒在","0","2","2"
"授予其一子官","0","2","2"
"予其一子官职","0","2","2"
"穆宗在麟德殿","0","2","2"
"宗加尊号为文","0","2","2"
"加尊号为文武","0","2","2"
"火灾的装饰鸱","0","2","2"
"灾的装饰鸱尾","0","2","2"
"坊豢养的鹰隼","0","2","2"
"立景王李湛为","0","2","2"
"景王李湛为皇","0","2","2"
"王李湛为皇太","0","2","2"
"李湛为皇太子","0","2","2"
"文武官员及州","0","2","2"
"武官员及州府","0","2","2"
"官员及州府长","0","2","2"
"员及州府长官","0","2","2"
"黄洞蛮军攻破","0","2","2"
"黄洞蛮军进犯","0","2","2"
"洞蛮军进犯安","0","2","2"
"蛮军进犯安南","0","2","2"
"长庆四年正月","0","2","2"
"予文武官员及","0","2","2"
"牛僧孺被免职","0","2","2"
"幽州卢龙军骚","0","2","2"
"州卢龙军骚乱","0","2","2"
"年二月十三日","0","2","2"
"又打败王廷凑","0","2","2"
"安南军队骚乱","0","2","2"
"为义武军节度","0","2","2"
"杀了节度使史","0","2","2"
"云南蛮军进犯","0","2","2"
"杀了节度使李","0","2","2"
"为太子右庶子","0","2","2"
"文宗因旱灾避","0","2","2"
"逐其节度使杨","0","2","2"
"自称代行处理","0","2","2"
"称代行处理节","0","2","2"
"代行处理节度","0","2","2"
"李德裕被免职","0","2","2"
"对京畿死罪以","0","2","2"
"京畿死罪以下","0","2","2"
"李固言任门下","0","2","2"
"固言任门下侍","0","2","2"
"言任门下侍郎","0","2","2"
"李固言被免职","0","2","2"
"党项羌族军进","0","2","2"
"项羌族军进犯","0","2","2"
"李成美为陈王","0","2","2"
"开成三年正月","0","2","2"
"宿四星间出现","0","2","2"
"的羽林军星官","0","2","2"
"羽林军星官间","0","2","2"
"林军星官间有","0","2","2"
"军星官间有彗","0","2","2"
"星官间有彗星","0","2","2"
"官间有彗星出","0","2","2"
"间有彗星出现","0","2","2"
"陈夷行被免职","0","2","2"
"立颍王李炎为","0","2","2"
"颍王李炎为皇","0","2","2"
"王李炎为皇太","0","2","2"
"李炎为皇太弟","0","2","2"
"黜皇太子李成","0","2","2"
"皇太子李成美","0","2","2"
"终年三十三岁","0","2","2"
"武宗在太清宫","0","2","2"
"讯察犯人罪案","0","2","2"
"群臣为武宗奉","0","2","2"
"臣为武宗奉加","0","2","2"
"为武宗奉加尊","0","2","2"
"武宗奉加尊号","0","2","2"
"与回鹘军交战","0","2","2"
"崔铉任中书侍","0","2","2"
"铉任中书侍郎","0","2","2"
"三月二十一日","0","2","2"
"元贽立光王李","0","2","2"
"暂行处理军国","0","2","2"
"行处理军国政","0","2","2"
"处理军国政事","0","2","2"
"宣宗在太清宫","0","2","2"
"宣宗封其弟李","0","2","2"
"察囚犯的罪案","0","2","2"
"户部拖欠的赋","0","2","2"
"部拖欠的赋税","0","2","2"
"军队发生骚乱","0","2","2"
"逐其观察使郑","0","2","2"
"俘虏了刺史张","0","2","2"
"李克用进犯邢","0","2","2"
"克用进犯邢州","0","2","2"
"杨行密攻破宣","0","2","2"
"行密攻破宣州","0","2","2"
"了本州刺史张","0","2","2"
"杀了本军节度","0","2","2"
"了本军节度使","0","2","2"
"杨行密攻破润","0","2","2"
"杨行密攻破苏","0","2","2"
"行密攻破苏州","0","2","2"
"与李克用作战","0","2","2"
"高祖武德年间","0","2","2"
"平军节度使朱","0","2","2"
"军节度使朱宣","0","2","2"
"徐彦若被免职","0","2","2"
"李茂贞不接受","0","2","2"
"茂贞不接受任","0","2","2"
"贞不接受任命","0","2","2"
"自称节度留后","0","2","2"
"宁军节度使朱","0","2","2"
"军节度使朱瑾","0","2","2"
"节度使韩建反","0","2","2"
"度使韩建反叛","0","2","2"
"李克用被任命","0","2","2"
"克用被任命为","0","2","2"
"用被任命为宁","0","2","2"
"被任命为宁四","0","2","2"
"任命为宁四面","0","2","2"
"命为宁四面行","0","2","2"
"为宁四面行营","0","2","2"
"昭宗赦免李茂","0","2","2"
"宗赦免李茂贞","0","2","2"
"李克用与王行","0","2","2"
"克用与王行瑜","0","2","2"
"用与王行瑜在","0","2","2"
"王建攻破利州","0","2","2"
"朱全忠攻破氵","0","2","2"
"全忠攻破氵名","0","2","2"
"忠攻破氵名州","0","2","2"
"李克用攻破泽","0","2","2"
"更改年号为天","0","2","2"
"太宗贞观年间","0","2","2"
"李茂贞在武功","0","2","2"
"茂贞在武功与","0","2","2"
"贞在武功与朱","0","2","2"
"在武功与朱全","0","2","2"
"武功与朱全忠","0","2","2"
"功与朱全忠作","0","2","2"
"任右谏议大夫","0","2","2"
"东西诸道行营","0","2","2"
"西诸道行营都","0","2","2"
"朱全忠被委任","0","2","2"
"全忠被委任为","0","2","2"
"的军队讨伐朱","0","2","2"
"军队讨伐朱全","0","2","2"
"队讨伐朱全忠","0","2","2"
"委任他的儿子","0","2","2"
"逐渐累积而成","0","2","2"
"为右骁卫将军","0","2","2"
"李孝常等人谋","0","2","2"
"孝常等人谋反","0","2","2"
"宫中执事人员","0","2","2"
"还希求什么呢","0","2","2"
"太宗亲自撰文","0","2","2"
"中宗即位之后","0","2","2"
"留守东都洛阳","0","2","2"
"临淄王李隆基","0","2","2"
"能成为盛德天","0","2","2"
"成为盛德天子","0","2","2"
"神主礻付祭于","0","2","2"
"随同平定京师","0","2","2"
"建府署设置官","0","2","2"
"府署设置官属","0","2","2"
"立他为皇太子","0","2","2"
"怨恨日益加深","0","2","2"
"我起兵于晋阳","0","2","2"
"突厥进犯边郡","0","2","2"
"推荐元吉领兵","0","2","2"
"荐元吉领兵北","0","2","2"
"元吉领兵北讨","0","2","2"
"庐江王李瑗由","0","2","2"
"从前平定东都","0","2","2"
"纥干承基等人","0","2","2"
"的礼节予以安","0","2","2"
"礼节予以安葬","0","2","2"
"任扬州大都督","0","2","2"
"论者都认为不","0","2","2"
"者都认为不妥","0","2","2"
