"N-gram","宋史原文","宋史翻译","Total"
"井二十","8","2","10"
"心大星","10","0","10"
"犯钩钤","5","5","10"
"正始元","6","4","10"
"为齐王","4","6","10"
"北徐州","4","6","10"
"至下邳","8","2","10"
"讨鲜卑","5","5","10"
"从端门","4","6","10"
"帝元狩","5","5","10"
"桓帝建","5","5","10"
"帝建和","5","5","10"
"元康三","5","5","10"
"太熙元","5","5","10"
"隆和元","5","5","10"
"青龙元","6","4","10"
"孙亮太","5","5","10"
"亮太平","5","5","10"
"元康八","5","5","10"
"千余家","8","2","10"
"元康六","5","5","10"
"金墉城","3","7","10"
"涛水入","10","0","10"
"水入石","10","0","10"
"元康二","5","5","10"
"并三州","5","5","10"
"升平元","5","5","10"
"元十一","5","5","10"
"五万五","5","5","10"
"权黄龙","5","5","10"
"龙四年","5","5","10"
"元年复","10","0","10"
"一万一","5","5","10"
"八十八","4","6","10"
"尚书度","5","5","10"
"书度支","5","5","10"
"骑中兵","5","5","10"
"羊玄保","5","5","10"
"军主簿","5","5","10"
"之梁郡","10","0","10"
"号征虏","4","6","10"
"兵五百","3","7","10"
"归德军","5","5","10"
"军马步","5","5","10"
"挥使高","5","5","10"
"虞候王","5","5","10"
"王审琦","3","7","10"
"捷右厢","5","5","10"
"淮海国","5","5","10"
"海国王","5","5","10"
"上表乞","10","0","10"
"定州路","5","5","10"
"州路都","5","5","10"
"武卫上","5","5","10"
"为侍卫","3","7","10"
"右领军","5","5","10"
"军卫将","5","5","10"
"罢守本","6","4","10"
"尚书吕","5","5","10"
"王汉忠","5","5","10"
"彰国军","5","5","10"
"为驾前","5","5","10"
"契丹犯","10","0","10"
"为右监","2","8","10"
"王超为","5","5","10"
"继隆为","5","5","10"
"学士赵","5","5","10"
"加礼部","5","5","10"
"兵三百","6","4","10"
"契丹国","4","6","10"
"楚王元","10","0","10"
"李迪为","3","7","10"
"明仁孝","5","5","10"
"加右仆","10","0","10"
"元俨进","5","5","10"
"俨进封","5","5","10"
"为韩国","3","7","10"
"徒兼侍","5","5","10"
"司空兼","5","5","10"
"道州司","5","5","10"
"雷州司","5","5","10"
"官上尊","7","3","10"
"文睿武","5","5","10"
"号曰应","10","0","10"
"圣皇太","5","5","10"
"体天法","5","5","10"
"天法道","5","5","10"
"兵马副","5","5","10"
"出身八","5","5","10"
"身八百","5","5","10"
"智高反","6","4","10"
"为太原","3","7","10"
"英文烈","5","5","10"
"文烈武","5","5","10"
"川首领","5","5","10"
"太祖曾","1","9","10"
"详议官","5","5","10"
"延安郡","4","6","10"
"仁为尚","5","5","10"
"者四十","7","3","10"
"林侍讲","5","5","10"
"彦为尚","5","5","10"
"密郡王","5","5","10"
"为普安","3","7","10"
"同安郡","5","5","10"
"有九人","10","0","10"
"殿直学","5","5","10"
"尚书范","5","5","10"
"雍国公","5","5","10"
"威武军","5","5","10"
"东路制","4","6","10"
"为少宰","4","6","10"
"赵野为","5","5","10"
"命给事","2","8","10"
"使种师","5","5","10"
"皇帝行","4","6","10"
"度使钱","5","5","10"
"左金吾","5","5","10"
"尚书虞","5","5","10"
"书虞部","5","5","10"
"御营统","5","5","10"
"统制辛","5","5","10"
"辛道宗","5","5","10"
"常德军","5","5","10"
"金通问","5","5","10"
"以右司","7","3","10"
"江西制","5","5","10"
"以吕颐","9","1","10"
"州路安","5","5","10"
"守臣向","5","5","10"
"臣向子","5","5","10"
"前军器","5","5","10"
"军器所","5","5","10"
"置转运","5","5","10"
"以下二","6","4","10"
"统领张","5","5","10"
"制刘宝","5","5","10"
"安庆军","5","5","10"
"茶盐赏","5","5","10"
"为雄武","4","6","10"
"五百三","5","5","10"
"尚书韩","5","5","10"
"外宫观","5","5","10"
"府路安","5","5","10"
"诣德寿","10","0","10"
"除绍兴","2","8","10"
"四千余","9","1","10"
"制陈孝","5","5","10"
"谏各举","8","2","10"
"玉隆万","5","5","10"
"隆万寿","5","5","10"
"兼签书","5","5","10"
"陈贵谊","5","5","10"
"选精锐","6","4","10"
"承节郎","5","5","10"
"进勇副","5","5","10"
"勇副尉","5","5","10"
"王伯大","5","5","10"
"南制置","5","5","10"
"京西湖","6","4","10"
"兼浙西","5","5","10"
"知重庆","9","1","10"
"进资政","9","1","10"
"为安东","5","5","10"
"直敷文","5","5","10"
"湖北制","5","5","10"
"魏克愚","2","8","10"
"判官王","5","5","10"
"宁七年","2","8","10"
"径四尺","5","5","10"
"阔一寸","6","4","10"
"陶隐居","5","5","10"
"在正月","2","8","10"
"正月上","5","5","10"
"期一年","5","5","10"
"眉州防","5","5","10"
"知大宗","5","5","10"
"立贵妃","5","5","10"
"圣太上","5","5","10"
"咸淳三","4","6","10"
"平原郡","4","6","10"
"陵郡王","5","5","10"
"济国公","5","5","10"
"参知枢","5","5","10"
"判四方","5","5","10"
"方馆事","5","5","10"
"部署兼","5","5","10"
"礼宾副","5","5","10"
"宾副使","5","5","10"
"李汉超","5","5","10"
"王彦升","5","5","10"
"凭由司","5","5","10"
"德六年","1","9","10"
"库部员","5","5","10"
"外郎王","4","6","10"
"文集二","4","6","10"
"安太祖","9","1","10"
"祖宗故","9","1","10"
"知相州","7","3","10"
"绍熙三","3","7","10"
"十人为","4","6","10"
"八十卷","5","5","10"
"兼国子","7","3","10"
"鸿禧观","5","5","10"
"有奏议","5","5","10"
"乌古论","5","5","10"
"主管文","4","6","10"
"拜殿中","9","1","10"
"迁国子","8","2","10"
"金部郎","5","5","10"
"吴遵路","2","8","10"
"相梁克","5","5","10"
"召为中","7","3","10"
"程颐之","5","5","10"
"胜非不","5","5","10"
"为屯田","5","5","10"
"从太祖","1","9","10"
"翰林医","5","5","10"
"临海郡","4","6","10"
"郡开国","5","5","10"
"为太中","3","7","10"
"镇抚司","5","5","10"
"抚司都","5","5","10"
"开封人","4","6","10"
"复光州","5","5","10"
"死者甚","9","1","10"
"会稽内","5","5","10"
"稽内史","5","5","10"
"震天下","5","5","10"
"徒王谧","6","4","10"
"檀凭之","4","6","10"
"率部曲","8","2","10"
"将军诸","5","5","10"
"百官奉","8","2","10"
"命辅国","1","9","10"
"传首京","10","0","10"
"督中外","5","5","10"
"八百四","5","5","10"
"军刘敬","5","5","10"
"坚壁清","3","7","10"
"壁清野","3","7","10"
"申前命","8","2","10"
"表天子","4","6","10"
"太尉留","5","5","10"
"州郡县","4","6","10"
"鲁宗之","5","5","10"
"司马琅","5","5","10"
"零陵王","6","4","10"
"敬皇后","5","5","10"
"建康县","4","6","10"
"过二十","4","6","10"
"与群臣","6","4","10"
"史臣曰","8","2","10"
"改元为","6","4","10"
"安平公","5","5","10"
"并遣使","9","1","10"
"河西王","5","5","10"
"史檀道","5","5","10"
"于东宫","7","3","10"
"军赵伦","5","5","10"
"以金紫","7","3","10"
"送京师","8","2","10"
"校尉刘","5","5","10"
"驾亲祠","10","0","10"
"亲祠南","10","0","10"
"始兴太","5","5","10"
"河南国","5","5","10"
"诃罗单","5","5","10"
"罗单国","5","5","10"
"詹事刘","5","5","10"
"人赐谷","4","6","10"
"太守李","5","5","10"
"三皇子","5","5","10"
"以步兵","7","3","10"
"冬十二","5","5","10"
"军刘遵","4","6","10"
"陵王讳","10","0","10"
"史赵伯","5","5","10"
"为东海","5","5","10"
"九皇子","5","5","10"
"刺史申","5","5","10"
"为安北","3","7","10"
"者数千","10","0","10"
"数千家","6","4","10"
"攻滑台","5","5","10"
"至瓜步","7","3","10"
"军臧质","5","5","10"
"命司马","4","6","10"
"刘兴祖","5","5","10"
"武昌王","6","4","10"
"攻虎牢","4","6","10"
"都督雍","5","5","10"
"梁南北","4","6","10"
"江左以","8","2","10"
"左以来","8","2","10"
"时太祖","5","5","10"
"王昙生","6","4","10"
"校尉王","5","5","10"
"将军东","5","5","10"
"西司马","5","5","10"
"军刘延","5","5","10"
"子尚为","4","6","10"
"寻阳太","5","5","10"
"道隆为","6","4","10"
"据广陵","5","5","10"
"通古今","6","4","10"
"属南徐","6","4","10"
"世祖镇","7","3","10"
"刘德愿","4","6","10"
"姜产之","5","5","10"
"高祖之","8","2","10"
"明皇帝","3","7","10"
"镇军长","5","5","10"
"史崔道","5","5","10"
"王玄载","5","5","10"
"侍中刘","5","5","10"
"将军蔡","5","5","10"
"军蔡兴","5","5","10"
"遣吏部","7","3","10"
"庐江王","5","5","10"
"行湘州","5","5","10"
"癸丑朔","10","0","10"
"以来文","4","6","10"
"之道不","4","6","10"
"长子也","10","0","10"
"将军安","5","5","10"
"以淮南","8","2","10"
"全景文","4","6","10"
"王敬则","4","6","10"
"攸之自","8","2","10"
"刺史李","5","5","10"
"吹铙歌","5","5","10"
"奏黄钟","5","5","10"
"祀天神","4","6","10"
"能之士","1","9","10"
"元帝时","3","7","10"
"然后知","8","2","10"
"十二枚","5","5","10"
"寸三分","6","4","10"
"以应天","10","0","10"
"日所在","10","0","10"
"一万三","4","6","10"
"所入纪","10","0","10"
"所在度","9","1","10"
"东南角","3","7","10"
"合终合","5","5","10"
"日度法","10","0","10"
"七日而","10","0","10"
"三百四","5","5","10"
"七百八","5","5","10"
"六百四","5","5","10"
"家之说","5","5","10"
"赤帝子","5","5","10"
"元嘉历","4","6","10"
"领国子","6","4","10"
"二度半","6","4","10"
"一度半","2","8","10"
"四方水","5","5","10"
"不得有","5","5","10"
"皇帝临","2","8","10"
"为三公","7","3","10"
"三月上","4","6","10"
"服母丧","1","9","10"
"汉平帝","4","6","10"
"晋宣帝","5","5","10"
"陛下宜","10","0","10"
"以不能","5","5","10"
"行皇太","7","3","10"
"史以上","4","6","10"
"以子贵","9","1","10"
"国子助","5","5","10"
"子助教","5","5","10"
"亦不敢","9","1","10"
"皇后庙","4","6","10"
"兴之议","7","3","10"
"烈武王","5","5","10"
"议不可","7","3","10"
"博士傅","5","5","10"
"领军长","5","5","10"
"不能见","4","6","10"
"皇后及","5","5","10"
"升明三","5","5","10"
"燮之议","8","2","10"
"国二十","6","4","10"
"恭帝元","6","4","10"
"帝元熙","6","4","10"
"丙午朔","10","0","10"
"士王燮","5","5","10"
"名之曰","10","0","10"
"各以其","9","1","10"
"侍郎徐","5","5","10"
"太史公","5","5","10"
"陛下受","7","3","10"
"世祖大","5","5","10"
"祖大明","5","5","10"
"建宗庙","3","7","10"
"文帝自","2","8","10"
"立宗庙","3","7","10"
"庙之礼","10","0","10"
"地社稷","4","6","10"
"八年秋","5","5","10"
"万一有","5","5","10"
"天子亲","3","7","10"
"出于此","6","4","10"
"太子讲","4","6","10"
"后宫中","1","9","10"
"佩水苍","10","0","10"
"虎贲中","5","5","10"
"领步兵","3","7","10"
"无用之","7","3","10"
"后二十","6","4","10"
"时又有","4","6","10"
"不敢有","2","8","10"
"以祖宗","7","3","10"
"在中央","1","9","10"
"陛下临","7","3","10"
"鼙舞歌","5","5","10"
"舞歌行","5","5","10"
"皇帝御","3","7","10"
"文武之","6","4","10"
"没有遗","2","8","10"
"在地下","2","8","10"
"极六十","5","5","10"
"国有兵","10","0","10"
"布新之","6","4","10"
"以大众","10","0","10"
"惑犯房","10","0","10"
"白犯轩","10","0","10"
"下有丧","6","4","10"
"刺史胡","5","5","10"
"为后宫","8","2","10"
"蚩尤旗","5","5","10"
"景元三","5","5","10"
"南北之","7","3","10"
"王伦为","3","7","10"
"行入太","5","5","10"
"人当之","10","0","10"
"八年八","5","5","10"
"慕容俊","5","5","10"
"西蕃上","5","5","10"
"蕃上将","5","5","10"
"时桓温","6","4","10"
"十年八","5","5","10"
"元十八","5","5","10"
"人张氏","5","5","10"
"时朝政","3","7","10"
"司马国","5","5","10"
"不能克","8","2","10"
"九真太","5","5","10"
"真太守","5","5","10"
"臣谋主","10","0","10"
"斗魁中","7","3","10"
"天下更","6","4","10"
"入紫宫","5","5","10"
"尚书谢","5","5","10"
"牛多死","5","5","10"
"孝祖为","7","3","10"
"帝以问","10","0","10"
"左右皆","10","0","10"
"当涂高","5","5","10"
"天意也","7","3","10"
"麒麟见","10","0","10"
"天下幸","10","0","10"
"下幸甚","10","0","10"
"在大梁","5","5","10"
"一度有","10","0","10"
"四百年","3","7","10"
"出天子","6","4","10"
"三匹马","1","9","10"
"光照室","7","3","10"
"见河南","10","0","10"
"浚以闻","10","0","10"
"梁郡太","5","5","10"
"建兴三","5","5","10"
"永平十","5","5","10"
"州城内","4","6","10"
"一年八","4","6","10"
"广州城","3","7","10"
"园丞陈","6","4","10"
"丞陈袭","6","4","10"
"陈袭祖","6","4","10"
"南台侍","5","5","10"
"台侍御","5","5","10"
"黄白气","5","5","10"
"臣下之","5","5","10"
"不曲直","6","4","10"
"性而为","9","1","10"
"能自立","6","4","10"
"内外不","5","5","10"
"清河王","5","5","10"
"禅即位","1","9","10"
"与太祖","6","4","10"
"不过十","5","5","10"
"为监军","4","6","10"
"去年秋","6","4","10"
"军北伐","1","9","10"
"作天子","4","6","10"
"后被废","1","9","10"
"在关中","5","5","10"
"以为己","10","0","10"
"以为后","8","2","10"
"举天下","7","3","10"
"不能达","3","7","10"
"有德政","1","9","10"
"在臣下","7","3","10"
"城西北","5","5","10"
"闰七月","2","8","10"
"百姓将","1","9","10"
"年冬十","4","6","10"
"犹以为","10","0","10"
"癸酉朔","10","0","10"
"未有所","9","1","10"
"元年更","10","0","10"
"顺帝永","5","5","10"
"新安太","5","5","10"
"在淮南","3","7","10"
"一万八","3","7","10"
"南清河","5","5","10"
"南济阴","5","5","10"
"安帝立","10","0","10"
"南康郡","4","6","10"
"文宣公","5","5","10"
"启太祖","9","1","10"
"以为太","8","2","10"
"据要害","7","3","10"
"河东太","5","5","10"
"信谗言","1","9","10"
"及太祖","8","2","10"
"率众来","8","2","10"
"参军沈","5","5","10"
"军法论","3","7","10"
"名于世","2","8","10"
"时年七","8","2","10"
"征虏军","5","5","10"
"虏军事","5","5","10"
"淮南诸","9","1","10"
"后军府","5","5","10"
"如此大","4","6","10"
"为吴国","3","7","10"
"知无不","6","4","10"
"本州大","5","5","10"
"拜吏部","10","0","10"
"便于民","6","4","10"
"领本州","8","2","10"
"在三司","6","4","10"
"以十万","7","3","10"
"百姓争","2","8","10"
"百姓怨","1","9","10"
"有所感","1","9","10"
"不能作","2","8","10"
"上即位","4","6","10"
"史百家","5","5","10"
"在华林","1","9","10"
"叱之曰","10","0","10"
"追赠中","1","9","10"
"其为人","10","0","10"
"拜司空","9","1","10"
"守下邳","5","5","10"
"臣父子","6","4","10"
"在左右","3","7","10"
"下不知","4","6","10"
"沈伯玉","3","7","10"
"南阳太","5","5","10"
"赐三品","7","3","10"
"被诛灭","1","9","10"
"平阳县","3","7","10"
"以自立","6","4","10"
"宗以为","8","2","10"
"薛道标","3","7","10"
"战败被","2","8","10"
"以母老","10","0","10"
"有三千","2","8","10"
"司马腾","1","9","10"
"十万骑","5","5","10"
"六百里","4","6","10"
"有叛逆","1","9","10"
"河以南","2","8","10"
"于阗国","9","1","10"
"者二十","10","0","10"
"皇后生","2","8","10"
"一百余","2","8","10"
"事如此","8","2","10"
"不在我","5","5","10"
"文神德","5","5","10"
"乘胜攻","6","4","10"
"宗不豫","10","0","10"
"楚昭辅","5","5","10"
"呼万岁","5","5","10"
"守太保","6","4","10"
"度使高","4","6","10"
"南阳郡","4","6","10"
"昭义军","5","5","10"
"守信等","5","5","10"
"来献方","10","0","10"
"辽州刺","4","6","10"
"内外军","6","4","10"
"率兵入","3","7","10"
"给钱米","6","4","10"
"税之半","10","0","10"
"臣祷雨","10","0","10"
"岐沟关","6","4","10"
"白金千","6","4","10"
"感生帝","5","5","10"
"幸教船","10","0","10"
"为西川","6","4","10"
"州都监","5","5","10"
"银二万","5","5","10"
"三十有","10","0","10"
"守臣陈","5","5","10"
"外郎李","5","5","10"
"西南夷","4","6","10"
"津园观","5","5","10"
"赐京城","7","3","10"
"王溥为","3","7","10"
"化王子","5","5","10"
"宝元年","3","7","10"
"引进副","5","5","10"
"进副使","5","5","10"
"川转运","5","5","10"
"责授右","10","0","10"
"科出身","5","5","10"
"为贵州","2","8","10"
"共三十","1","9","10"
"人作乱","2","8","10"
"为保静","3","7","10"
"宰相上","7","3","10"
"使曹彬","5","5","10"
"为都监","5","5","10"
"败之于","10","0","10"
"复一年","9","1","10"
"山后两","5","5","10"
"后两林","5","5","10"
"五凤楼","5","5","10"
"司勋员","5","5","10"
"勋员外","5","5","10"
"乾德四","3","7","10"
"加同平","9","1","10"
"辛仲甫","5","5","10"
"江水溢","4","6","10"
"契丹来","6","4","10"
"判官李","5","5","10"
"曲阜县","5","5","10"
"都钤辖","8","2","10"
"右卫上","5","5","10"
"兵攻城","4","6","10"
"州行府","5","5","10"
"契丹战","7","3","10"
"州妖贼","5","5","10"
"军器库","5","5","10"
"命侍卫","3","7","10"
"州屯兵","5","5","10"
"诏班师","7","3","10"
