"N-gram","宋史原文","宋史翻译","Total"
"省去","4","9","13"
"衡端","4","9","13"
"曰复","13","0","13"
"皆欲","13","0","13"
"吻合","3","10","13"
"两面","1","12","13"
"他二","1","12","13"
"而增","5","8","13"
"黄而","3","10","13"
"臣失","8","5","13"
"传舍","7","6","13"
"微细","5","8","13"
"则多","11","2","13"
"本就","1","12","13"
"人西","2","11","13"
"人四","2","11","13"
"为理","3","10","13"
"御外","3","10","13"
"兵罢","11","2","13"
"怒而","5","8","13"
"两相","3","10","13"
"出国","5","8","13"
"军四","5","8","13"
"被擒","3","10","13"
"小不","9","4","13"
"腐败","2","11","13"
"星中","3","10","13"
"来和","1","12","13"
"气在","1","12","13"
"在兵","5","8","13"
"符中","9","4","13"
"亦请","13","0","13"
"家老","2","11","13"
"仇人","1","12","13"
"美事","8","5","13"
"收用","5","8","13"
"郝随","6","7","13"
"常情","3","10","13"
"致国","1","12","13"
"密谕","11","2","13"
"红光","1","12","13"
"时光","6","7","13"
"过其","6","7","13"
"能属","12","1","13"
"幸其","13","0","13"
"居第","11","2","13"
"有通","2","11","13"
"从周","3","10","13"
"下深","4","9","13"
"命与","10","3","13"
"度外","10","3","13"
"求入","3","10","13"
"赐坐","11","2","13"
"尝奏","13","0","13"
"素恶","13","0","13"
"军多","6","7","13"
"敢自","5","8","13"
"则已","8","5","13"
"给宗","1","12","13"
"化初","6","7","13"
"忠曰","13","0","13"
"谋自","5","8","13"
"宝剑","3","10","13"
"符七","4","9","13"
"移兵","3","10","13"
"贬出","1","12","13"
"时号","7","6","13"
"就加","6","7","13"
"迁刑","13","0","13"
"归中","8","5","13"
"时国","4","9","13"
"在翰","7","6","13"
"有负","3","10","13"
"才而","5","8","13"
"持一","5","8","13"
"为报","5","8","13"
"文敏","8","5","13"
"以坐","6","7","13"
"望诏","3","10","13"
"上密","1","12","13"
"有城","4","9","13"
"汉地","5","8","13"
"然听","1","12","13"
"时范","5","8","13"
"吴为","2","11","13"
"下与","3","10","13"
"围出","2","11","13"
"恶不","6","7","13"
"喜悦","2","11","13"
"旦以","7","6","13"
"启发","1","12","13"
"避嫌","4","9","13"
"知朝","10","3","13"
"待我","3","10","13"
"有书","6","7","13"
"颇多","4","9","13"
"主谋","3","10","13"
"惠秦","6","7","13"
"迁吏","13","0","13"
"除枢","9","4","13"
"诏问","9","4","13"
"取皇","2","11","13"
"引疾","12","1","13"
"熟羌","7","6","13"
"平易","3","10","13"
"官孙","6","7","13"
"许我","3","10","13"
"力耕","2","11","13"
"地州","1","12","13"
"此曹","12","1","13"
"为总","5","8","13"
"而免","4","9","13"
"故道","8","5","13"
"朝在","1","12","13"
"死囚","6","7","13"
"不懈","6","7","13"
"宗令","3","10","13"
"岭外","6","7","13"
"官右","2","11","13"
"为罢","12","1","13"
"西用","7","6","13"
"有继","3","10","13"
"谢涛","1","12","13"
"能起","5","8","13"
"下用","5","8","13"
"他时","2","11","13"
"愚之","12","1","13"
"有从","1","12","13"
"料敌","6","7","13"
"丧一","1","12","13"
"饥渴","6","7","13"
"是边","1","12","13"
"州逃","1","12","13"
"下考","1","12","13"
"抚士","6","7","13"
"历算","3","10","13"
"下继","4","9","13"
"唐时","3","10","13"
"平津","6","7","13"
"兵几","1","12","13"
"因陈","9","4","13"
"他州","3","10","13"
"其略","13","0","13"
"管崇","6","7","13"
"凛然","5","8","13"
"死党","6","7","13"
"兵就","3","10","13"
"几倍","1","12","13"
"省察","3","10","13"
"置上","3","10","13"
"除起","13","0","13"
"忠所","7","6","13"
"两学","6","7","13"
"如欲","10","3","13"
"在仁","2","11","13"
"要先","1","12","13"
"愿诏","13","0","13"
"问对","2","11","13"
"能开","3","10","13"
"人献","4","9","13"
"出处","9","4","13"
"熹因","1","12","13"
"李祥","6","7","13"
"乞斩","13","0","13"
"宗批","2","11","13"
"郎召","9","4","13"
"吴拱","3","10","13"
"伪党","6","7","13"
"而消","3","10","13"
"先期","10","3","13"
"突入","7","6","13"
"廷告","1","12","13"
"来决","2","11","13"
"廷政","2","11","13"
"紊乱","2","11","13"
"皆天","9","4","13"
"豪夺","5","8","13"
"编纂","3","10","13"
"军威","2","11","13"
"是连","3","10","13"
"安无","1","12","13"
"果敢","2","11","13"
"挽回","1","12","13"
"居乡","6","7","13"
"楚城","13","0","13"
"如能","3","10","13"
"面来","1","12","13"
"下留","6","7","13"
"代与","1","12","13"
"见自","1","12","13"
"常出","1","12","13"
"地请","1","12","13"
"欢欣","1","12","13"
"地一","4","9","13"
"近边","6","7","13"
"自耕","1","12","13"
"要立","1","12","13"
"贱之","4","9","13"
"蹂躏","3","10","13"
"浮光","6","7","13"
"缮城","4","9","13"
"来天","1","12","13"
"全攻","5","8","13"
"葵率","3","10","13"
"水兵","1","12","13"
"同流","2","11","13"
"卿曰","13","0","13"
"惟说","6","7","13"
"市井","7","6","13"
"是能","2","11","13"
"于求","4","9","13"
"而亡","3","10","13"
"世出","6","7","13"
"是作","1","12","13"
"设防","1","12","13"
"是左","4","9","13"
"私欲","2","11","13"
"重病","1","12","13"
"为私","3","10","13"
"姓饥","1","12","13"
"议自","8","5","13"
"而喜","3","10","13"
"论经","6","7","13"
"致谢","1","12","13"
"杨安","2","11","13"
"吴表","6","7","13"
"有动","3","10","13"
"笼络","2","11","13"
"潜心","3","10","13"
"冠礼","3","10","13"
"北两","4","9","13"
"想见","2","11","13"
"心向","1","12","13"
"用牛","1","12","13"
"美酒","1","12","13"
"登高","4","9","13"
"愁苦","3","10","13"
"说人","1","12","13"
"然请","6","7","13"
"甫说","1","12","13"
"因张","1","12","13"
"原委","2","11","13"
"一遍","1","12","13"
"出无","6","7","13"
"在汴","2","11","13"
"符节","1","12","13"
"当过","1","12","13"
"魏汉","1","12","13"
"取中","6","7","13"
"故疆","6","7","13"
"就听","1","12","13"
"长枪","5","8","13"
"随行","1","12","13"
"争大","1","12","13"
"不缺","1","12","13"
"镇节","6","7","13"
"道陛","1","12","13"
"战必","4","9","13"
"有宰","2","11","13"
"合出","1","12","13"
"城河","1","12","13"
"仁请","3","10","13"
"私事","3","10","13"
"被宠","1","12","13"
"暴敛","1","12","13"
"间或","1","12","13"
"才一","2","11","13"
"是才","1","12","13"
"石工","2","11","13"
"来书","2","11","13"
"暴君","2","11","13"
"语说","1","12","13"
"明是","2","11","13"
"多由","1","12","13"
"过大","1","12","13"
"卿被","1","12","13"
"降敌","4","9","13"
"诡诈","2","11","13"
"林待","6","7","13"
"反被","1","12","13"
"兵收","1","12","13"
"拔营","3","10","13"
"护百","1","12","13"
"军才","2","11","13"
"锜曰","13","0","13"
"哲等","7","6","13"
"满天","2","11","13"
"置他","1","12","13"
"令使","1","12","13"
"他著","1","12","13"
"人世","1","12","13"
"自发","1","12","13"
"子陈","1","12","13"
"确说","1","12","13"
"军覆","1","12","13"
"度上","1","12","13"
"了些","0","13","13"
"聪颖","0","13","13"
"裕为","0","13","13"
"生息","0","13","13"
"们从","0","13","13"
"让其","0","13","13"
"的当","0","13","13"
"让天","0","13","13"
"被关","0","13","13"
"一丝","0","13","13"
"着这","0","13","13"
"丢掉","0","13","13"
"了进","0","13","13"
"有各","0","13","13"
"稷的","0","13","13"
"维护","0","13","13"
"的预","0","13","13"
"故土","0","13","13"
"的设","0","13","13"
"楚了","0","13","13"
"的偏","0","13","13"
"和朝","0","13","13"
"的与","0","13","13"
"的起","0","13","13"
"业绩","0","13","13"
"们呢","0","13","13"
"的哀","0","13","13"
"我因","0","13","13"
"道皇","0","13","13"
"知了","0","13","13"
"和宗","0","13","13"
"刘盏","0","13","13"
"洒酒","0","13","13"
"果一","0","13","13"
"头牛","0","13","13"
"动荡","0","13","13"
"受不","0","13","13"
"无奈","0","13","13"
"更严","0","13","13"
"下这","0","13","13"
"房间","0","13","13"
"的药","0","13","13"
"厨房","0","13","13"
"倾斜","0","13","13"
"的孝","0","13","13"
"的珍","0","13","13"
"的火","0","13","13"
"队也","0","13","13"
"么原","0","13","13"
"可贵","0","13","13"
"给自","0","13","13"
"去讨","0","13","13"
"到本","0","13","13"
"大好","0","13","13"
"庭贫","0","13","13"
"缓和","0","13","13"
"了对","0","13","13"
"被高","0","13","13"
"和赏","0","13","13"
"但这","0","13","13"
"投机","0","13","13"
"心理","0","13","13"
"像在","0","13","13"
"锐骑","0","13","13"
"就无","0","13","13"
"随皇","0","13","13"
"丝带","0","13","13"
"任学","0","13","13"
"嘱托","0","13","13"
"出谋","0","13","13"
"面出","0","13","13"
"马到","0","13","13"
"心地","0","13","13"
"归到","0","13","13"
"样大","0","13","13"
"且我","0","13","13"
"般人","0","13","13"
"容地","0","13","13"
"想出","0","13","13"
"庸的","0","13","13"
"养蚕","0","13","13"
"们便","0","13","13"
"分成","0","13","13"
"的习","0","13","13"
"判断","0","13","13"
"感觉","0","13","13"
"强的","0","13","13"
"的座","0","13","13"
"欢读","0","13","13"
"不打","0","13","13"
"向我","0","13","13"
"在派","0","13","13"
"上身","0","13","13"
"凶刘","0","13","13"
"他守","0","13","13"
"直奔","0","13","13"
"断的","0","13","13"
"的仆","0","13","13"
"吏中","0","13","13"
"都必","0","13","13"
"的管","0","13","13"
"路程","0","13","13"
"驿马","0","13","13"
"样有","0","13","13"
"果敌","0","13","13"
"有做","0","13","13"
"家被","0","13","13"
"个请","0","13","13"
"个城","0","13","13"
"也叫","0","13","13"
"仁的","0","13","13"
"遇的","0","13","13"
"所带","0","13","13"
"笑他","0","13","13"
"到学","0","13","13"
"当着","0","13","13"
"位先","0","13","13"
"弟们","0","13","13"
"福的","0","13","13"
"见过","0","13","13"
"堂兄","0","13","13"
"人拿","0","13","13"
"都请","0","13","13"
"难免","0","13","13"
"靠他","0","13","13"
"了回","0","13","13"
"互通","0","13","13"
"样呢","0","13","13"
"们加","0","13","13"
"是违","0","13","13"
"慕王","0","13","13"
"叫刘","0","13","13"
"荒年","0","13","13"
"给沈","0","13","13"
"风格","0","13","13"
"校的","0","13","13"
"因没","0","13","13"
"才退","0","13","13"
"因长","0","13","13"
"部平","0","13","13"
"了那","0","13","13"
"他呢","0","13","13"
"都考","0","13","13"
"达成","0","13","13"
"亲守","0","13","13"
"的攻","0","13","13"
"去征","0","13","13"
"又很","0","13","13"
"就暗","0","13","13"
"背着","0","13","13"
"到休","0","13","13"
"功被","0","13","13"
"切合","0","13","13"
"们中","0","13","13"
"才接","0","13","13"
"于你","0","13","13"
"在对","0","13","13"
"嚣张","0","13","13"
"王扌","0","13","13"
"呈献","0","13","13"
"想借","0","13","13"
"任征","0","13","13"
"而犯","0","13","13"
"颖川","0","13","13"
"涌入","0","13","13"
"尹赵","0","13","13"
"理知","0","13","13"
"只以","0","13","13"
"他特","0","13","13"
"任吴","0","13","13"
"都自","0","13","13"
"到尚","0","13","13"
"战鼓","0","13","13"
"战都","0","13","13"
"职照","0","13","13"
"和高","0","13","13"
"上竖","0","13","13"
"被御","0","13","13"
"根基","0","13","13"
"再度","0","13","13"
"们用","0","13","13"
"砍断","0","13","13"
"到小","0","13","13"
"相邻","0","13","13"
"军回","0","13","13"
"兵把","0","13","13"
"敢的","0","13","13"
"要严","0","13","13"
"到庐","0","13","13"
"了百","0","13","13"
"现一","0","13","13"
"到庆","0","13","13"
"怎会","0","13","13"
"可派","0","13","13"
"百天","0","13","13"
"的屏","0","13","13"
"大批","0","13","13"
"灾情","0","13","13"
"给文","0","13","13"
"又拿","0","13","13"
"继给","0","13","13"
"陪同","0","13","13"
"年任","0","13","13"
"冤案","0","13","13"
"以黥","0","13","13"
"方叛","0","13","13"
"的谷","0","13","13"
"卫队","0","13","13"
"换上","0","13","13"
"者们","0","13","13"
"编制","0","13","13"
"曲的","0","13","13"
"的夏","0","13","13"
"乡的","0","13","13"
"宫音","0","13","13"
"的区","0","13","13"
"影最","0","13","13"
"曰的","0","13","13"
"是像","0","13","13"
"唱歌","0","13","13"
"尺的","0","13","13"
"物都","0","13","13"
"的浑","0","13","13"
"初的","0","13","13"
"星运","0","13","13"
"弄清","0","13","13"
"来推","0","13","13"
"也出","0","13","13"
"录下","0","13","13"
"干支","0","13","13"
"法在","0","13","13"
"懒惰","0","13","13"
"天太","0","13","13"
"穷的","0","13","13"
"半的","0","13","13"
"卜的","0","13","13"
"帝便","0","13","13"
"限于","0","13","13"
"临近","0","13","13"
"都遵","0","13","13"
"吏和","0","13","13"
"订立","0","13","13"
"再一","0","13","13"
"塞童","0","13","13"
"然因","0","13","13"
"该让","0","13","13"
"亡了","0","13","13"
"伸张","0","13","13"
"该按","0","13","13"
"时限","0","13","13"
"朱膺","0","13","13"
"概都","0","13","13"
"妾的","0","13","13"
"在在","0","13","13"
"们安","0","13","13"
"是便","0","13","13"
"就立","0","13","13"
"国国","0","13","13"
"外祭","0","13","13"
"施展","0","13","13"
"各族","0","13","13"
"述这","0","13","13"
"了吴","0","13","13"
"要等","0","13","13"
"己末","0","13","13"
"孙和","0","13","13"
"庙时","0","13","13"
"我都","0","13","13"
"位府","0","13","13"
"以的","0","13","13"
"度规","0","13","13"
"星象","0","13","13"
"获后","0","13","13"
"决的","0","13","13"
"间门","0","13","13"
"中很","0","13","13"
"帝想","0","13","13"
"深红","0","13","13"
"的冠","0","13","13"
"战就","0","13","13"
"示他","0","13","13"
"明他","0","13","13"
"刚建","0","13","13"
"连同","0","13","13"
"是招","0","13","13"
"打得","0","13","13"
"这支","0","13","13"
"在途","0","13","13"
"萌生","0","13","13"
"让它","0","13","13"
"整饬","0","13","13"
"息在","0","13","13"
"吃人","0","13","13"
"能担","0","13","13"
"渐变","0","13","13"
"曹彪","0","13","13"
"垣中","0","13","13"
"队被","0","13","13"
"辞与","0","13","13"
"了上","0","13","13"
"病瘟","0","13","13"
"部归","0","13","13"
"佐他","0","13","13"
"下想","0","13","13"
"获利","0","13","13"
"柴草","0","13","13"
"怒说","0","13","13"
"对陈","0","13","13"
"府邸","0","13","13"
"队已","0","13","13"
"凰停","0","13","13"
"的报","0","13","13"
"那年","0","13","13"
"出逃","0","13","13"
"玩弄","0","13","13"
"是胡","0","13","13"
"在却","0","13","13"
"成这","0","13","13"
"异是","0","13","13"
"御的","0","13","13"
"集各","0","13","13"
"城任","0","13","13"
"廷在","0","13","13"
"流动","0","13","13"
"冲毁","0","13","13"
"木被","0","13","13"
"向导","0","13","13"
"来大","0","13","13"
"姓被","0","13","13"
"着天","0","13","13"
"廷听","0","13","13"
"并到","0","13","13"
"了宰","0","13","13"
"你只","0","13","13"
"污受","0","13","13"
"年他","0","13","13"
"力劝","0","13","13"
"当扬","0","13","13"
"是祖","0","13","13"
"加坚","0","13","13"
"快到","0","13","13"
"吏都","0","13","13"
"一项","0","13","13"
"让金","0","13","13"
"是按","0","13","13"
"部交","0","13","13"
"府任","0","13","13"
"时舆","0","13","13"
"超出","0","13","13"
"来补","0","13","13"
"见你","0","13","13"
"籍的","0","13","13"
"情很","0","13","13"
"粗略","0","13","13"
"被毁","0","13","13"
"经与","0","13","13"
"他先","0","13","13"
"手段","0","13","13"
"杀文","0","13","13"
"捉到","0","13","13"
"果再","0","13","13"
"他赶","0","13","13"
"当宰","0","13","13"
"章说","0","13","13"
"筑成","0","13","13"
"困扰","0","13","13"
"部废","0","13","13"
"伺机","0","13","13"
"上打","0","13","13"
"成和","0","13","13"
"又叛","0","13","13"
"背后","0","13","13"
"派内","0","13","13"
"像过","0","13","13"
"报他","0","13","13"
"沈警","0","13","13"
"和韩","0","13","13"
"李煌","0","13","13"
"水早","0","13","13"
"到讲","0","13","13"
"张榜","0","13","13"
"宗开","0","13","13"
"且免","0","13","13"
"门寨","0","13","13"
"宽免","0","13","13"
"李杭","0","13","13"
"遣回","0","13","13"
"久诏","0","13","13"
"到紫","0","13","13"
"查访","0","13","13"
"径源","0","13","13"
"犯贪","0","13","13"
"年推","0","13","13"
"求祠","0","13","13"
"玉碟","0","13","13"
"来买","0","13","13"
"己陈","0","13","13"
"所阻","0","13","13"
"升的","0","13","13"
"路颁","0","13","13"
"为醛","0","13","13"
"要挟","0","13","13"
"求高","0","13","13"
"浩派","0","13","13"
"他归","0","13","13"
"臼燮","0","13","13"
"到温","0","13","13"
"放杖","0","13","13"
"胡锉","0","13","13"
"秦嬉","0","13","13"
"官说","0","13","13"
"全派","0","13","13"
"避讳","0","13","13"
"专心","0","13","13"
"道年","0","13","13"
"阳面","0","13","13"
"犯它","0","13","13"
"方地","0","13","13"
"隘桥","0","13","13"
"历迁","0","13","13"
"王祚","0","13","13"
"任端","0","13","13"
"廷奏","0","13","13"
"上赞","0","13","13"
"一案","0","13","13"
"沆说","0","13","13"
"求设","0","13","13"
"道朝","0","13","13"
"珙的","0","13","13"
"卫边","0","13","13"
"要塞","0","13","13"
"珙被","0","13","13"
"要旨","0","13","13"
"我李","0","13","13"
"全就","0","13","13"
"博说","0","13","13"
"非大","11","1","12"
"与德","10","2","12"
"深矣","12","0","12"
"名其","12","0","12"
"使就","8","4","12"
"搜访","9","3","12"
"入者","12","0","12"
"滋甚","12","0","12"
"窜之","11","1","12"
"民政","6","6","12"
"未接","1","11","12"
"所虑","12","0","12"
"则岁","12","0","12"
"并皆","12","0","12"
"居上","9","3","12"
"去来","9","3","12"
"止息","4","8","12"
"生二","7","5","12"
"协律","8","4","12"
"在表","8","4","12"
"以除","11","1","12"
"亲行","6","6","12"
"不宁","9","3","12"
"复常","10","2","12"
"率由","11","1","12"
"大神","5","7","12"
"长得","1","11","12"
"未审","12","0","12"
"自兹","12","0","12"
"以策","10","2","12"
"可详","10","2","12"
"可废","9","3","12"
"以贵","10","2","12"
"道虽","7","5","12"
"须有","7","5","12"
"豹尾","6","6","12"
"之兴","10","2","12"
"为余","5","7","12"
"远矣","12","0","12"
"赠赐","5","7","12"
"欲加","11","1","12"
"明明","8","4","12"
"所云","12","0","12"
"按占","11","1","12"
"周曰","6","6","12"
"玄石","7","5","12"
"无远","12","0","12"
"之咎","11","1","12"
"文也","8","4","12"
"还大","6","6","12"
"还入","11","1","12"
"物者","9","3","12"
"亡失","9","3","12"
"众出","11","1","12"
"众之","9","3","12"
"乱也","11","1","12"
"问高","6","6","12"
"终其","8","4","12"
