"N-gram","宋史原文","宋史翻译","Total"
"天命人心","5","5","10"
"潭州安置","5","5","10"
"户部财用","5","5","10"
"路招抚使","5","5","10"
"贵州团练","5","5","10"
"南雄州安","5","5","10"
"雄州安置","5","5","10"
"指挥使郭","5","5","10"
"前通问使","5","5","10"
"统制张俊","5","5","10"
"御史马伸","5","5","10"
"部侍郎张","5","5","10"
"主管马军","5","5","10"
"命吕颐浩","3","7","10"
"英州安置","4","6","10"
"以赵鼎为","9","1","10"
"大臣不能","5","5","10"
"正诸房公","5","5","10"
"淮南宣抚","5","5","10"
"神武副军","5","5","10"
"右军统制","5","5","10"
"百官遥拜","5","5","10"
"为利州路","3","7","10"
"州宣抚使","5","5","10"
"昭慈献烈","5","5","10"
"祭天地于","9","1","10"
"为荆湖南","3","7","10"
"杨沂中为","4","6","10"
"州杂犯死","5","5","10"
"神武后军","5","5","10"
"建康行宫","5","5","10"
"浙转运副","5","5","10"
"同都督江","5","5","10"
"通判州事","7","3","10"
"刘子羽为","3","7","10"
"天皇大帝","5","5","10"
"抚谕四川","5","5","10"
"淮东宣抚","5","5","10"
"都督诸路","7","3","10"
"府参议军","5","5","10"
"陕宣抚副","5","5","10"
"京西南路","5","5","10"
"秘书郎兼","5","5","10"
"部侍郎胡","5","5","10"
"路经略使","3","7","10"
"枢密行府","5","5","10"
"南安军安","5","5","10"
"三十万缗","7","3","10"
"鄂州都统","5","5","10"
"州都统制","5","5","10"
"六人及第","5","5","10"
"忠州团练","5","5","10"
"二十八万","5","5","10"
"书舍人王","5","5","10"
"朝德寿宫","9","1","10"
"后尊号册","5","5","10"
"营田官兵","5","5","10"
"命虞允文","2","8","10"
"措置屯田","5","5","10"
"临安府及","10","0","10"
"待制兼侍","5","5","10"
"兴州都统","5","5","10"
"蠲临安府","10","0","10"
"州都统司","5","5","10"
"在京宫观","5","5","10"
"百三十七","4","6","10"
"东提举常","5","5","10"
"江西常平","5","5","10"
"察御史陈","5","5","10"
"大理寺狱","2","8","10"
"绍熙五年","3","7","10"
"自以为不","6","4","10"
"贺重明节","5","5","10"
"为焕章阁","2","8","10"
"嘉泰元年","5","5","10"
"陈自强等","5","5","10"
"路安抚司","5","5","10"
"兼知扬州","8","2","10"
"池州都统","5","5","10"
"史弥远等","5","5","10"
"定元年春","5","5","10"
"制置使董","5","5","10"
"置使董居","5","5","10"
"都统张威","5","5","10"
"州都统张","5","5","10"
"沂靖惠王","5","5","10"
"为大理少","3","7","10"
"知遂宁府","8","2","10"
"为太府少","4","6","10"
"兼福建安","5","5","10"
"海上之盟","5","5","10"
"兼沿江制","5","5","10"
"诏史嵩之","10","0","10"
"华文阁直","5","5","10"
"武翼大夫","5","5","10"
"宣抚使兼","5","5","10"
"行遥郡刺","5","5","10"
"遥郡刺史","5","5","10"
"大元兵入","10","0","10"
"士第一名","1","9","10"
"侍立修注","5","5","10"
"立修注官","5","5","10"
"湖北转运","5","5","10"
"吕文德兼","5","5","10"
"大学士判","7","3","10"
"景定元年","5","5","10"
"周国公主","5","5","10"
"使兼知江","8","2","10"
"知宁国府","9","1","10"
"伪学之禁","6","4","10"
"提举兴国","5","5","10"
"举兴国宫","5","5","10"
"高州团练","5","5","10"
"及士大夫","2","8","10"
"执法大臣","1","9","10"
"去极九十","10","0","10"
"去极八十","10","0","10"
"天下和平","5","5","10"
"太宗皇帝","3","7","10"
"年五十六","5","5","10"
"右班殿直","5","5","10"
"嘉州防御","5","5","10"
"捷左厢都","5","5","10"
"内供奉官","4","6","10"
"正月十三","1","9","10"
"子女玉帛","6","4","10"
"迁户部侍","10","0","10"
"年七十九","5","5","10"
"闭门不出","3","7","10"
"试秘书省","6","4","10"
"东路转运","4","6","10"
"任三司使","1","9","10"
"北转运副","5","5","10"
"诸司库务","5","5","10"
"少府少监","5","5","10"
"谓辅臣曰","10","0","10"
"宰相吕夷","5","5","10"
"相吕夷简","5","5","10"
"迁龙图阁","10","0","10"
"为大理寺","2","8","10"
"知太常礼","5","5","10"
"判三司开","5","5","10"
"三司开拆","5","5","10"
"以天下之","7","3","10"
"圣人之道","7","3","10"
"利州路转","4","6","10"
"元年进士","7","3","10"
"除资政殿","9","1","10"
"召为吏部","5","5","10"
"为吏部郎","4","6","10"
"靖康之祸","3","7","10"
"兴二十年","3","7","10"
"人兼侍讲","5","5","10"
"直学士知","9","1","10"
"作佐郎兼","6","4","10"
"三年进士","5","5","10"
"抚司机宜","5","5","10"
"校书郎兼","5","5","10"
"国家安危","3","7","10"
"为承务郎","1","9","10"
"王安石执","3","7","10"
"兢兢业业","2","8","10"
"左右亲信","2","8","10"
"富国强兵","4","6","10"
"绍定四年","2","8","10"
"天下之民","9","1","10"
"军镇抚使","3","7","10"
"用王安石","4","6","10"
"司马相公","5","5","10"
"与王安石","1","9","10"
"绍圣元年","5","5","10"
"隆兴二年","2","8","10"
"迫不得已","0","10","10"
"因为他是","0","10","10"
"就去世了","0","10","10"
"地方官吏","0","10","10"
"原来的官","0","10","10"
"没有根据","0","10","10"
"的度分数","0","10","10"
"的第三个","0","10","10"
"所以没有","0","10","10"
"命令大臣","0","10","10"
"如果皇上","0","10","10"
"庙祭祀的","0","10","10"
"那么就会","0","10","10"
"从此之后","0","10","10"
"派有关官","0","10","10"
"关官员代","0","10","10"
"代理主祭","0","10","10"
"年而死者","0","10","10"
"的意见不","0","10","10"
"时间不长","0","10","10"
"州刺史的","0","10","10"
"实际上不","0","10","10"
"来的灾祸","0","10","10"
"过了几天","0","10","10"
"国家政治","0","10","10"
"送到京城","0","10","10"
"接受他的","0","10","10"
"怎么知道","0","10","10"
"如果你们","0","10","10"
"没有一点","0","10","10"
"纳他的意","0","10","10"
"自己的心","0","10","10"
"不是为了","0","10","10"
"的位置上","0","10","10"
"皇亲国戚","0","10","10"
"皇帝的恩","0","10","10"
"他的罪行","0","10","10"
"国家的事","0","10","10"
"述自己的","0","10","10"
"我有什么","0","10","10"
"皇上高兴","0","10","10"
"这个地方","0","10","10"
"立为皇帝","0","10","10"
"赵王司马","0","10","10"
"什么办法","0","10","10"
"一个接一","0","10","10"
"个接一个","0","10","10"
"服役的人","0","10","10"
"自此以后","0","10","10"
"六月初六","0","10","10"
"以此作为","0","10","10"
"阳周围有","0","10","10"
"国家没有","0","10","10"
"离开京城","0","10","10"
"互相攻击","0","10","10"
"上奏给朝","0","10","10"
"奏给朝廷","0","10","10"
"理宫观的","0","10","10"
"赏赐给他","0","10","10"
"没有达到","0","10","10"
"弹劾自己","0","10","10"
"知道这些","0","10","10"
"平时一样","0","10","10"
"取得胜利","0","10","10"
"二月三日","0","10","10"
"任护军将","0","10","10"
"晋升为征","0","10","10"
"入舆鬼宿","0","10","10"
"龟出现于","0","10","10"
"月乙卯日","0","10","10"
"月己酉曰","0","10","10"
"月丙辰曰","0","10","10"
"江水涌入","0","10","10"
"月甲申曰","0","10","10"
"时属临淮","0","10","10"
"表请求解","0","10","10"
"接受尊号","0","10","10"
"契丹侵犯","0","10","10"
"楚王赵元","0","10","10"
"王赵元俨","0","10","10"
"上疏议论","0","10","10"
"下诏河北","0","10","10"
"命张浚为","0","10","10"
"属于天市","0","10","10"
"被立为皇","0","10","10"
"兼任侍中","0","10","10"
"广顺初年","0","10","10"
"兴国初年","0","10","10"
"任命赵普","0","10","10"
"命赵普为","0","10","10"
"至道初年","0","10","10"
"任殿中丞","0","10","10"
"咸平初年","0","10","10"
"进入太学","0","10","10"
"被加封为","0","10","10"
"他被加官","0","10","10"
"儿子刘麟","0","10","10"
"多次打败","0","10","10"
"军队没有","0","10","10"
"有一百多","0","10","10"
"以身作则","0","10","10"
"杀了他们","0","10","10"
"率领骑兵","0","10","10"
"突然到来","0","10","10"
"的消息传","0","10","10"
"服从命令","0","10","10"
"接受禅让","0","10","10"
"临朝听政","0","10","10"
"使臣来朝","0","10","10"
"六月十一","0","10","10"
"到南郊祭","0","10","10"
"给予奖赏","0","10","10"
"守孝期满","0","10","10"
"在战斗中","0","10","10"
"全部免除","0","10","10"
"当时皇上","0","10","10"
"不接受任","0","10","10"
"三月十六","0","10","10"
"从此开始","0","10","10"
"六月十五","0","10","10"
"一月十四","0","10","10"
"横征暴敛","0","10","10"
"有所不同","0","10","10"
"不是朝廷","0","10","10"
"边境地区","0","10","10"
"样就可以","0","10","10"
"向上产生","0","10","10"
"表影长度","0","10","10"
"就出现了","0","10","10"
"和他的儿","0","10","10"
"等人上奏","0","10","10"
"有什么用","0","10","10"
"就可得到","0","10","10"
"在路上遇","0","10","10"
"月甲寅曰","0","10","10"
"千零三十","0","10","10"
"东方出现","0","10","10"
"在太阳的","0","10","10"
"行的度数","0","10","10"
"的儿子叫","0","10","10"
"治理政事","0","10","10"
"参酌审议","0","10","10"
"帝逝世时","0","10","10"
"丧的制度","0","10","10"
"下的官员","0","10","10"
"陛下应该","0","10","10"
"对自己的","0","10","10"
"没有停止","0","10","10"
"拜谒陵墓","0","10","10"
"太后逝世","0","10","10"
"现在朝廷","0","10","10"
"也是如此","0","10","10"
"因为没有","0","10","10"
"的是什么","0","10","10"
"出兵讨伐","0","10","10"
"接受皇帝","0","10","10"
"是所说的","0","10","10"
"开始接受","0","10","10"
"刘义恭的","0","10","10"
"皇帝没有","0","10","10"
"为不可以","0","10","10"
"专门负责","0","10","10"
"事情没有","0","10","10"
"不符合礼","0","10","10"
"皇帝出行","0","10","10"
"种颜色的","0","10","10"
"由此可见","0","10","10"
"臣的意见","0","10","10"
"朝廷追赠","0","10","10"
"现于东方","0","10","10"
"火星入太","0","10","10"
"三年春天","0","10","10"
"金星犯轩","0","10","10"
"预示天下","0","10","10"
"金星犯南","0","10","10"
"客星出现","0","10","10"
"表示将有","0","10","10"
"西北方向","0","10","10"
"出现于北","0","10","10"
"争及丧乱","0","10","10"
"王司马同","0","10","10"
"有大的战","0","10","10"
"占辞与前","0","10","10"
"辞与前面","0","10","10"
"与前面相","0","10","10"
"星犯右执","0","10","10"
"国家不安","0","10","10"
"天出现在","0","10","10"
"哭泣的事","0","10","10"
"现在东方","0","10","10"
"这就是所","0","10","10"
"凤凰出现","0","10","10"
"把女儿嫁","0","10","10"
"父老乡亲","0","10","10"
"青龙出现","0","10","10"
"龙二次出","0","10","10"
"恢复原来","0","10","10"
"当时人们","0","10","10"
"月壬子日","0","10","10"
"在朝廷中","0","10","10"
"造成灾害","0","10","10"
"自己的地","0","10","10"
"的人没有","0","10","10"
"了一个多","0","10","10"
"率领一万","0","10","10"
"事情败露","0","10","10"
"当时有人","0","10","10"
"没有一年","0","10","10"
"十分愤怒","0","10","10"
"得到一个","0","10","10"
"不能决断","0","10","10"
"到的地方","0","10","10"
"的部分地","0","10","10"
"陆路有一","0","10","10"
"领有三县","0","10","10"
"后汉时隶","0","10","10"
"记载隶属","0","10","10"
"安帝时设","0","10","10"
"大臣的意","0","10","10"
"一丝一毫","0","10","10"
"他去世后","0","10","10"
"谥号为恭","0","10","10"
"他为什么","0","10","10"
"这个消息","0","10","10"
"州刺史时","0","10","10"
"不敢前进","0","10","10"
"是晋朝的","0","10","10"
"享年七十","0","10","10"
"六个儿子","0","10","10"
"这个建议","0","10","10"
"七十四岁","0","10","10"
"拓跋焘又","0","10","10"
"用兵打仗","0","10","10"
"朝廷召他","0","10","10"
"恐怕不能","0","10","10"
"不是陛下","0","10","10"
"六十一岁","0","10","10"
"升任中书","0","10","10"
"已经死了","0","10","10"
"治国之道","0","10","10"
"分别派遣","0","10","10"
"他们互相","0","10","10"
"该怎么办","0","10","10"
"没有过错","0","10","10"
"召回京城","0","10","10"
"刘邵杀文","0","10","10"
"邵杀文帝","0","10","10"
"意见不一","0","10","10"
"不能轻易","0","10","10"
"全部废除","0","10","10"
"在军队中","0","10","10"
"大败敌人","0","10","10"
"你为什么","0","10","10"
"除他们的","0","10","10"
"六十六岁","0","10","10"
"赈济饥民","0","10","10"
"于是上书","0","10","10"
"他的学生","0","10","10"
"处理事务","0","10","10"
"朝廷同意","0","10","10"
"的女儿为","0","10","10"
"五十七岁","0","10","10"
"后周显德","0","10","10"
"府第探视","0","10","10"
"因皇太后","0","10","10"
"们的请求","0","10","10"
"上殿处理","0","10","10"
"到相国寺","0","10","10"
"到国子监","0","10","10"
"秦州知州","0","10","10"
"一月初七","0","10","10"
"命令大理","0","10","10"
"所属官吏","0","10","10"
"部尚书的","0","10","10"
"免除一年","0","10","10"
"拖欠赋税","0","10","10"
"接受朝拜","0","10","10"
"大臣们到","0","10","10"
"遇到赦免","0","10","10"
"清澈见底","0","10","10"
"罪囚犯罪","0","10","10"
"平郡王赵","0","10","10"
"罢除各州","0","10","10"
"使臣视察","0","10","10"
"予以奖赏","0","10","10"
"发生大火","0","10","10"
"诏令有关","0","10","10"
"不久诏令","0","10","10"
"一月十七","0","10","10"
"九月十三","0","10","10"
"到崇政殿","0","10","10"
"下诏允许","0","10","10"
"打退他们","0","10","10"
"抚恤慰问","0","10","10"
"元翱宫探","0","10","10"
"翱宫探病","0","10","10"
"担任御史","0","10","10"
"一天晚上","0","10","10"
"接受大臣","0","10","10"
"派遣内侍","0","10","10"
"受到处罚","0","10","10"
"诏令从今","0","10","10"
"令从今以","0","10","10"
"回访契丹","0","10","10"
"京囚犯罪","0","10","10"
"招募百姓","0","10","10"
"五月初九","0","10","10"
"朝政缺失","0","10","10"
"犯贪赃罪","0","10","10"
"到紫哀殿","0","10","10"
"州蛮攻打","0","10","10"
"饶州知州","0","10","10"
"大庆殿接","0","10","10"
"庆殿接受","0","10","10"
"增加岁币","0","10","10"
"士大夫的","0","10","10"
"下诏内外","0","10","10"
"各路帅臣","0","10","10"
"地区发生","0","10","10"
"皇太后溢","0","10","10"
"策试进士","0","10","10"
"在垂拱殿","0","10","10"
"祭祀昊天","0","10","10"
"国家大计","0","10","10"
"被贬降为","0","10","10"
"下诏大理","0","10","10"
"作为考核","0","10","10"
"推举所知","0","10","10"
"亲自提拔","0","10","10"
"金人进犯","0","10","10"
"金军统帅","0","10","10"
"于是决定","0","10","10"
"恢复失地","0","10","10"
"张浚命令","0","10","10"
"任命韩世","0","10","10"
"光世派遣","0","10","10"
"给韩世忠","0","10","10"
"率兵进人","0","10","10"
"金军再次","0","10","10"
"楚州知州","0","10","10"
"大败金军","0","10","10"
"临安府发","0","10","10"
"安府发生","0","10","10"
"没有答复","0","10","10"
"令杨沂中","0","10","10"
"在朝廷任","0","10","10"
"皇帝召见","0","10","10"
"答应归还","0","10","10"
"没有结果","0","10","10"
"率领大臣","0","10","10"
"理关押囚","0","10","10"
"免除两淮","0","10","10"
"台谏官的","0","10","10"
"理在押囚","0","10","10"
"国家政事","0","10","10"
"元兵进攻","0","10","10"
"下诏史篙","0","10","10"
"诏史篙之","0","10","10"
"执政待遇","0","10","10"
"请求罢官","0","10","10"
"为朝奉郎","0","10","10"
"城投降元","0","10","10"
"下诏褒奖","0","10","10"
"晋书;天","0","10","10"
"星色赤红","0","10","10"
"臣被罢黜","0","10","10"
"有土木工","0","10","10"
"主厌恶这","0","10","10"
"属于柳宿","0","10","10"
"丧失土地","0","10","10"
"公大人有","0","10","10"
"是水土工","0","10","10"
"有水土工","0","10","10"
"那么军队","0","10","10"
"出来进去","0","10","10"
"路不通行","0","10","10"
"边区战争","0","10","10"
"果然如此","0","10","10"
"三次上奏","0","10","10"
"潜善等人","0","10","10"
"次任宰相","0","10","10"
"战功升任","0","10","10"
"升为兵部","0","10","10"
"他为枢密","0","10","10"
"佩服他的","0","10","10"
"任刑部侍","0","10","10"
"升任兵部","0","10","10"
"任户部尚","0","10","10"
"任兵部郎","0","10","10"
"都佩服他","0","10","10"
"升任起居","0","10","10"
"景德年间","0","10","10"
"升为户部","0","10","10"
"升任给事","0","10","10"
"朝廷讨论","0","10","10"
"任殿中侍","0","10","10"
"官的身份","0","10","10"
"大举入侵","0","10","10"
"是不知道","0","10","10"
"于是改任","0","10","10"
"任陈州知","0","10","10"
"任知枢密","0","10","10"
"被朝廷召","0","10","10"
"待制的身","0","10","10"
"制的身份","0","10","10"
"升为著作","0","10","10"
"他们两人","0","10","10"
"升为殿中","0","10","10"
"取得成功","0","10","10"
"荐给朝廷","0","10","10"
"请求管理","0","10","10"
